probe,symbol,logFC,AveExpr,t,P.Value,adj.P.Val,direction
7967736,,-1.1066566666666646,9.365145,-16.03423711645266,8.914054056654678e-07,6.324317184278976e-05,Down
8046488,,-1.964350000000001,7.989835,-16.01805140382131,8.975800354054625e-07,6.334799253704345e-05,Down
8178676,NEU1,1.1242533333333355,10.07364,16.011557229899623,9.000711630482389e-07,6.334799253704345e-05,Up
7998886,PKMYT1,-1.8167066666666658,8.480903333333332,-16.010427881057424,9.005051783664963e-07,6.334799253704345e-05,Down
7919872,MINDY1,1.446400000000003,9.367313333333334,16.007084632984128,9.017914065098536e-07,6.334799253704345e-05,Up
8092621,,1.548236666666667,7.397548333333333,15.996291604318117,9.059580541285713e-07,6.340857951093884e-05,Up
7986446,ALDH1A3,-1.2683333333333344,11.264033333333336,-15.99498860398979,9.064625596061774e-07,6.340857951093884e-05,Down
8130438,TFB1M,-1.2280999999999964,9.648816666666667,-15.972704542618228,9.151404148893036e-07,6.365403811704309e-05,Down
8117426,HIST1H2BH,-1.2131666666666603,11.88575,-15.970160925933826,9.161369549266968e-07,6.365403811704309e-05,Down
8111255,CDH10,2.1078499999999987,6.866581666666666,15.966385555214796,9.176183528900706e-07,6.365403811704309e-05,Up
7973618,IRF9,1.1114933333333308,9.021576666666666,15.934102513060262,9.303977865391221e-07,6.428596928433946e-05,Up
8053599,,1.4280666666666708,11.413866666666665,15.933622169863472,9.305894583611623e-07,6.428596928433946e-05,Up
8029521,TOMM40,-1.1474299999999986,9.659851666666667,-15.928190942970309,9.327598194221404e-07,6.4302492147617e-05,Down
7988467,FBN1,1.3056266666666676,9.517653333333334,15.913917970352006,9.384909581327731e-07,6.456391205154327e-05,Up
7957665,ELK3,-1.283833333333335,10.25105,-15.898723125594659,9.446364009287674e-07,6.48526974056189e-05,Down
8120927,RWDD2A,1.2164700000000008,7.612858333333333,15.889699998472945,9.483074309139458e-07,6.495162815961858e-05,Up
8102389,ZGRF1,-1.4366566666666638,7.504841666666667,-15.882616349505899,9.512007818455902e-07,6.495162815961858e-05,Down
7896961,,-1.046550000000001,9.568125,-15.87194966430208,9.555766379601727e-07,6.495162815961858e-05,Down
8048350,PLCD4,1.8365333333333327,7.693536666666668,15.867762147198583,9.573007733904977e-07,6.495162815961858e-05,Up
7924996,C1orf198,1.181659999999996,10.602003333333334,15.866847532971969,9.576778209182504e-07,6.495162815961858e-05,Up
7929438,HELLS,-1.7383400000000018,8.77561,-15.866596193650784,9.577814645875822e-07,6.495162815961858e-05,Down
8108724,PCDHB10,1.0025600000000023,7.788259999999998,15.83756213728551,9.698405721468188e-07,6.550259945389985e-05,Up
8162570,HSD17B3,2.220933333333331,9.168566666666669,15.817854926306842,9.78124396435797e-07,6.592835633223224e-05,Up
8097920,LRAT,1.1085933333333364,8.959686666666665,15.800658420539639,9.854187695386e-07,6.628583589762982e-05,Up
8146934,LY96,2.678743333333332,6.7946383333333324,15.752089822650676,1.006357490289299e-06,6.728651677542728e-05,Up
7978260,DHRS1,1.1468099999999999,9.400181666666667,15.744650259122343,1.0096093684915158e-06,6.735689469275158e-05,Up
8122265,TNFAIP3,-1.108886666666666,7.6485899999999996,-15.740437937085371,1.0114559073302637e-06,6.735689469275158e-05,Down
8119974,SLC29A1,-1.2836733333333339,10.12203,-15.731220389808152,1.01551000457259e-06,6.749188946557591e-05,Down
8028791,PLD3,1.0574333333333297,10.834816666666669,15.72318170609032,1.0190607274716657e-06,6.757952659132123e-05,Up
7913644,E2F2,-1.066546666666668,7.174060000000001,-15.719057663411581,1.0208878239911878e-06,6.757952659132123e-05,Down
8062034,TP53INP2,1.3176066666666677,9.014883333333332,15.685608911954157,1.0358454784188613e-06,6.843362479149369e-05,Up
7901867,USP1,-1.1353866666666663,9.433746666666666,-15.673394112215195,1.04136982502045e-06,6.866235854199193e-05,Down
7962689,VDR,-1.221563333333332,8.650108333333334,-15.659242453713967,1.0478121654258294e-06,6.885276620673441e-05,Down
8041867,MSH2,-1.0099233333333317,9.887405,-15.656332203005828,1.0491426374073934e-06,6.885276620673441e-05,Down
8021376,NEDD4L,-1.5335866666666669,10.567639999999999,-15.653283661258717,1.0505383959707857e-06,6.885276620673441e-05,Down
7920928,PAQR6,1.2125466666666695,9.090113333333331,15.648943871060235,1.05252899658311e-06,6.885276620673441e-05,Up
7921533,KCNJ10,1.5188066666666655,7.015016666666667,15.639929843160273,1.0566773517268708e-06,6.898859956950904e-05,Up
8147228,DECR1,1.3609133333333336,9.833943333333332,15.614046325281816,1.0686931503166342e-06,6.96365476048786e-05,Up
8088919,ROBO1,1.0544333333333367,11.367983333333333,15.596966875812852,1.076707112303346e-06,7.002171234055568e-05,Up
8102232,LEF1,-1.0820100000000004,10.559028333333334,-15.585588062240538,1.0820842399697476e-06,7.023422794984928e-05,Down
8021301,RAB27B,1.5440733333333334,9.694163333333334,15.579450388305437,1.0849973326126088e-06,7.028629607782497e-05,Up
8124537,HIST1H3J,-1.6516366666666669,8.840578333333333,-15.57342359644271,1.0878664944992315e-06,7.033532168415712e-05,Down
7954090,EMP1,-1.1097333333333321,11.106666666666667,-15.567674982603815,1.090611281568664e-06,7.03761314775035e-05,Down
8006531,SLFN5,1.4100666666666652,11.476633333333334,15.558092242119208,1.095204302699796e-06,7.052552003273353e-05,Up
7915926,STIL,-1.636726666666663,10.237303333333331,-15.554020653480812,1.097162488421058e-06,7.052552003273353e-05,Down
8112687,,1.3720833333333324,10.360325000000001,15.524272664061055,1.1115910975493033e-06,7.13153155589579e-05,Up
8043377,,1.4115666666666677,11.415783333333332,15.518383961283195,1.1144728456915212e-06,7.133158963827116e-05,Up
7993126,ABAT,1.702716666666665,9.388208333333333,15.50906577885015,1.1190502807421545e-06,7.138125899975387e-05,Up
8060813,MCM8,-1.561766666666666,11.404449999999999,-15.502975992540373,1.1220533805544029e-06,7.143596828359456e-05,Down
7941148,TM7SF2,1.3743299999999994,8.771968333333334,15.491922708960777,1.1275276505734004e-06,7.164749652889793e-05,Up
7934906,ACTA2,1.4029800000000008,8.823970000000001,15.485639731373091,1.1306529294341222e-06,7.170923922165328e-05,Up
8166747,SYTL5,-1.3140033333333307,10.390331666666667,-15.45789660830578,1.14457142807749e-06,7.245398258687488e-05,Down
8047738,NRP2,1.267403333333334,10.336065,15.439484792138044,1.1539162307416217e-06,7.29069235958326e-05,Up
7913682,HMGCL,1.3948266666666693,8.536083333333332,15.419945813349427,1.1639283021773411e-06,7.326147576105657e-05,Up
7956613,TSPAN31,1.0266999999999968,11.383483333333336,15.392636838907503,1.178088094323132e-06,7.375538636046915e-05,Up
8113433,EFNA5,-1.3517033333333328,9.320468333333332,-15.387763492964298,1.180635520621379e-06,7.375538636046915e-05,Down
8130528,RSPH3,1.029076666666665,8.847708333333333,15.369764850585149,1.1900984190239957e-06,7.4067172186438e-05,Up
8117225,GMNN,-1.5756866666666645,8.839906666666666,-15.36595496982635,1.1921125499619498e-06,7.4067172186438e-05,Down
8171879,,-1.0467400000000007,8.312130000000002,-15.362299346194401,1.1940487824186522e-06,7.4067172186438e-05,Down
7945245,NTM,-1.2340333333333335,8.239053333333333,-15.361402832800982,1.1945241752745654e-06,7.4067172186438e-05,Down
7954655,,-1.098626666666669,9.69322,-15.346639972748639,1.2023835453875574e-06,7.44159199084935e-05,Down
8040578,CENPO,-1.002586666666662,9.89824,-15.33184861592941,1.2103172157905417e-06,7.476796351424429e-05,Down
8179184,,1.0525800000000014,10.388309999999999,15.325630103557458,1.213670444029908e-06,7.483626810159972e-05,Up
7978644,NFKBIA,1.1604299999999992,10.375551666666667,15.297295194774813,1.22908415029419e-06,7.524583869268141e-05,Up
7968563,RFC3,-1.6387000000000012,11.208816666666669,-15.296806244239752,1.2293520812331047e-06,7.524583869268141e-05,Down
7965410,DCN,1.4591166666666664,6.192491666666666,15.286812907053017,1.2348427472312952e-06,7.544322743956043e-05,Up
8098611,TLR3,1.080296666666667,9.568985,15.263518957430792,1.2477499892379626e-06,7.607596534146965e-05,Up
7961031,,-1.1642366666666637,9.466515,-15.259326562404034,1.2500892893411204e-06,7.607596534146965e-05,Down
8051583,CYP1B1,2.948813333333335,9.11706,15.25581308869777,1.2520536086471864e-06,7.607596534146965e-05,Up
8146685,RRS1,-1.1158333333333332,10.29665,-15.234430378959562,1.2640843780165633e-06,7.656889713208492e-05,Down
7953844,,-1.1843566666666658,9.467688333333333,-15.233226919141629,1.2647653969620899e-06,7.656889713208492e-05,Down
7991777,,-1.2249233333333363,9.029871666666667,-15.221480693586804,1.271434392520834e-06,7.683294186527442e-05,Down
7914557,SYNC,1.233876666666666,8.622721666666667,15.210577269578204,1.2776607494485172e-06,7.694331877179912e-05,Up
8140170,,1.794370000000001,8.641121666666665,15.180022346923291,1.2952948744703794e-06,7.74462750549418e-05,Up
7913852,,-1.598980000000003,8.035630000000001,-15.173857445494646,1.298886333329504e-06,7.74462750549418e-05,Down
7983734,TMOD2,1.441040000000002,10.314480000000001,15.172383228244703,1.299746841037245e-06,7.74462750549418e-05,Up
8179564,KIFC1,-1.3566633333333333,9.606068333333333,-15.170808248857176,1.3006668815992253e-06,7.74462750549418e-05,Down
7976621,VRK1,-1.2379033333333327,9.540581666666666,-15.169945830866004,1.3011709863172531e-06,7.74462750549418e-05,Down
7948332,LPXN,-1.3982000000000014,10.232166666666668,-15.167146677276932,1.3028086950412828e-06,7.74462750549418e-05,Down
7970513,SKA3,-1.6056766666666662,10.555761666666667,-15.15861884145961,1.30781259095559e-06,7.74462750549418e-05,Down
8077899,PPARG,-1.011266666666664,10.915566666666665,-15.156348090821998,1.3091486921518954e-06,7.74462750549418e-05,Down
8011640,MYBBP1A,-1.0841400000000014,10.294163333333335,-15.155760069388903,1.3094949351572884e-06,7.74462750549418e-05,Down
8124446,,-1.0011933333333387,7.887123333333335,-15.135591464189059,1.3214341401650352e-06,7.800410197009317e-05,Down
7933707,ZWINT,-1.508120000000004,9.601573333333334,-15.129686648388102,1.324953041879808e-06,7.800410197009317e-05,Down
8042637,DYSF,1.263249999999996,7.529105000000001,15.126645290331126,1.3267696651687621e-06,7.800410197009317e-05,Up
8109254,,-1.2561966666666629,10.024001666666665,-15.124090887768588,1.3282976189159032e-06,7.800410197009317e-05,Down
8115907,NOP16,-1.3293800000000013,9.265156666666668,-15.118520194053739,1.3316367685487923e-06,7.806251669431186e-05,Down
8078619,ITGA9,-1.1876100000000025,7.949471666666668,-15.109035828774903,1.3373438463169177e-06,7.825929358666855e-05,Down
8015769,BRCA1,-1.494539999999998,9.131946666666666,-15.079920290532772,1.355038489108884e-06,7.915564310852371e-05,Down
7969129,PHF11,1.279923333333334,8.357301666666666,15.073804982070516,1.3587887972996211e-06,7.923571030417772e-05,Up
8059838,,-1.7780300000000022,10.107485,-15.052097581342062,1.372196986710394e-06,7.981370549104377e-05,Down
8037005,TGFB1,1.060336666666668,10.239198333333333,15.046158353376388,1.3758917305420646e-06,7.981370549104377e-05,Up
7984124,APH1B,1.470140000000002,8.032383333333334,15.041759811663153,1.3786353300521606e-06,7.983377492999441e-05,Up
7934979,ANKRD1,-1.9815766666666663,8.403345,-15.017241168552973,1.3940435357466006e-06,8.02963475556789e-05,Down
8042867,,1.342833333333325,11.676650000000002,15.016508133928271,1.3945072057498261e-06,8.02963475556789e-05,Up
8062766,MYBL2,-1.4408000000000005,11.303466666666667,-15.012717269626073,1.396907864573285e-06,8.02963475556789e-05,Down
8098423,NEIL3,-1.6773966666666664,9.912701666666665,-15.006450548239624,1.400886750854542e-06,8.02963475556789e-05,Down
8136095,AHCYL2,1.0372100000000029,10.232761666666667,15.00612700081,1.4010925287518229e-06,8.02963475556789e-05,Up
8164217,FAM129B,-1.0975133333333305,10.235343333333335,-14.994902063609548,1.4082530099705569e-06,8.056804204981036e-05,Down
8066074,DSN1,-1.3331000000000017,11.112083333333333,-14.98279800401921,1.4160210349557201e-06,8.087350326058424e-05,Down
8117583,,-1.3980766666666717,10.413195000000002,-14.975083421158697,1.4209974866221705e-06,8.088026207189473e-05,Down
7910379,DUSP5P1,1.4598100000000034,8.660901666666666,14.957269062621627,1.4325652994926935e-06,8.139953374950207e-05,Up
7937020,MKI67,-1.2818333333333303,11.462283333333332,-14.934027717068604,1.4478187344073298e-06,8.190636221876091e-05,Down
8036351,,-1.1647433333333301,9.356658333333334,-14.923803941722873,1.454587179191591e-06,8.195158934947954e-05,Down
7978544,EGLN3,1.6222866666666653,8.3288,14.919009556147392,1.4577736127705328e-06,8.199237835206154e-05,Up
8086185,PLCD1,1.0632800000000002,8.108013333333334,14.889345934787496,1.4776662483388534e-06,8.297108443665903e-05,Up
8087790,RRP9,-1.0525899999999995,9.064748333333332,-14.884686785715344,1.48081871509497e-06,8.300811575171248e-05,Down
8148317,MYC,-1.347720000000001,8.251913333333334,-14.862421424269547,1.4959900308249358e-06,8.37176135401309e-05,Down
8040070,SOX11,-1.1082733333333352,9.265596666666667,-14.856834074504532,1.49982490867289e-06,8.37913925907403e-05,Down
8107673,,1.1483966666666667,9.283565000000001,14.849643658452345,1.5047765367127814e-06,8.392720995464904e-05,Up
8008263,PDK2,1.0269000000000024,10.354549999999998,14.841322393455734,1.5105301714638423e-06,8.410722929637384e-05,Up
7914851,,-2.495923333333331,8.022345,-14.817291943436256,1.52728688118001e-06,8.461575920574176e-05,Down
8140504,,1.2731766666666635,7.490565,14.785460951622927,1.5498099279952077e-06,8.525647687054874e-05,Up
8091260,SLC9A9,1.2324466666666676,7.8582833333333335,14.78388570058869,1.5509343323858232e-06,8.525647687054874e-05,Up
7983239,,1.2479833333333363,8.677291666666667,14.781663474141226,1.5525221238704126e-06,8.525647687054874e-05,Up
7983256,,1.2479833333333363,8.677291666666667,14.781663474141226,1.5525221238704126e-06,8.525647687054874e-05,Up
8047763,,1.7338666666666664,9.5481,14.779297669231077,1.5542145376587407e-06,8.525647687054874e-05,Up
7919614,,-1.1104666666666687,11.6295,-14.766365404205635,1.5635030412941267e-06,8.536149004075924e-05,Down
7905085,,-1.1104666666666687,11.6295,-14.766365404205635,1.5635030412941267e-06,8.536149004075924e-05,Down
8090433,MGLL,-1.367533333333334,8.51536,-14.765925885428326,1.5638198313620789e-06,8.536149004075924e-05,Down
7906652,,1.1055066666666622,9.65398,14.756616729120337,1.5705467524245768e-06,8.558837187476454e-05,Up
8021418,MALT1,-1.3410600000000021,8.95937,-14.738506277525628,1.5837282414671696e-06,8.616568505903978e-05,Down
8003503,FANCA,-1.3091333333333313,8.284913333333334,-14.731958493853494,1.5885249472594683e-06,8.620314731809532e-05,Down
8121547,FAM229B,1.0430700000000004,7.715005000000001,14.73050138231931,1.589594631747921e-06,8.620314731809532e-05,Up
8044021,IL1RL1,-1.9359299999999986,6.871418333333334,-14.714592737280757,1.6013268987009051e-06,8.664169116126463e-05,Down
8105778,PIK3R1,1.0480666666666658,10.854000000000001,14.70850412003909,1.6058431850075524e-06,8.664169116126463e-05,Up
7929282,HHEX,-1.1108066666666647,8.215073333333335,-14.708265788468342,1.6060202643647245e-06,8.664169116126463e-05,Down
8054702,CKAP2L,-1.84999333333333,9.863803333333331,-14.702202527006042,1.610532729778551e-06,8.664169116126463e-05,Down
7919815,CTSK,1.5871933333333317,9.913736666666667,14.701989063218846,1.6106918589909843e-06,8.664169116126463e-05,Up
7907058,POU2F1,-1.0397999999999996,11.030566666666667,-14.696611015643258,1.6147069050318164e-06,8.671757389813612e-05,Down
8063043,UBE2C,-1.192483333333333,9.871691666666665,-14.67806219528366,1.62864245161079e-06,8.715466441320288e-05,Down
8097435,C4orf33,1.1311300000000002,8.948798333333333,14.675234481322075,1.630778893308367e-06,8.715466441320288e-05,Up
8087513,,-1.1225566666666689,8.488035,-14.671882422696374,1.6333156318538788e-06,8.715466441320288e-05,Down
8103389,CTSO,1.54255,6.772205,14.660665122547204,1.641837288486348e-06,8.746920991156788e-05,Up
7925257,LYST,1.7531733333333328,10.04458,14.65461112735911,1.646457470498919e-06,8.75044595279513e-05,Up
7940530,MYRF,1.272256666666665,8.480191666666666,14.649471036458486,1.6503918189964914e-06,8.75044595279513e-05,Up
8099721,SEL1L3,1.565426666666666,10.100186666666666,14.64256706610018,1.655693141523346e-06,8.75044595279513e-05,Up
7977933,SLC7A8,2.2967666666666644,8.1599,14.639224264952903,1.6582669298176194e-06,8.75044595279513e-05,Up
7986517,,1.6775733333333314,9.889313333333334,14.626440753872423,1.6681517031023233e-06,8.774794195607908e-05,Up
7986522,,1.6775733333333314,9.889313333333334,14.626440753872423,1.6681517031023233e-06,8.774794195607908e-05,Up
8117165,,1.130123333333335,8.925135,14.618085767068212,1.674648401706643e-06,8.795073790477301e-05,Up
8094520,PCDH7,2.0564866666666672,8.67668,14.607575760719877,1.6828617647804803e-06,8.798076412745372e-05,Up
8040090,RNF144A,1.4861266666666626,9.57347,14.605037031150628,1.6848526041591727e-06,8.798076412745372e-05,Up
8095395,UGT2B7,2.0469033333333333,6.457415,14.603843687220488,1.6857893357754595e-06,8.798076412745372e-05,Up
8068833,PDE9A,-1.1046833333333277,9.017321666666666,-14.570935065396958,1.7118565791507712e-06,8.907008228603149e-05,Down
7969613,GPC6,1.1784666666666652,10.889066666666666,14.570740978761336,1.712011672614955e-06,8.907008228603149e-05,Up
7900167,CDCA8,-1.2212733333333348,10.164530000000001,-14.56572729047086,1.716023631407662e-06,8.907690005612217e-05,Down
7978407,PRKD1,1.458033333333334,9.662550000000001,14.560561647765734,1.7201683856229259e-06,8.907690005612217e-05,Up
7964733,,-1.7709633333333326,5.727621666666667,-14.548070559753961,1.7302380485900202e-06,8.937317917688016e-05,Down
7970676,SHISA2,-1.2366166666666685,8.786328333333334,-14.546809852988401,1.731258088388975e-06,8.937317917688016e-05,Down
8106986,RHOBTB3,1.2528333333333326,11.509116666666666,14.532495156061577,1.7428882891863403e-06,8.969544260438575e-05,Up
7985767,,-1.0581066666666672,10.32568,-14.513906308136223,1.758124103516713e-06,9.033990474505554e-05,Down
8049246,INPP5D,1.013690000000003,8.407601666666666,14.507440744346539,1.763458921980976e-06,9.047440943790533e-05,Up
8124437,HIST1H3F,-1.3786966666666651,9.049808333333333,-14.501476661409448,1.7683963110713578e-06,9.058814149191231e-05,Down
8139276,PGAM2,1.3278033333333321,8.908591666666666,14.484929788959272,1.7821773271407473e-06,9.10521029972222e-05,Up
7899851,AZIN2,1.1764499999999993,8.959885,14.48403919083409,1.7829225201726544e-06,9.10521029972222e-05,Up
8160771,KIF24,-1.1909633333333345,7.503261666666667,-14.44807144998335,1.8133165370955555e-06,9.205586155978227e-05,Down
8057578,CALCRL,1.9723966666666688,6.329371666666666,14.447696800540497,1.8136362189751981e-06,9.205586155978227e-05,Up
8092640,RFC4,-1.295966666666666,10.82135,-14.443847876069048,1.8169241583207636e-06,9.208238006028381e-05,Down
7934026,DNA2,-1.2712766666666708,8.438708333333334,-14.440424815656433,1.8198540068930744e-06,9.20906973670497e-05,Down
8178897,,1.3589966666666686,8.955585000000001,14.422569449920893,1.835224167577569e-06,9.258705925428837e-05,Up
8180105,,1.3589966666666686,8.955585000000001,14.422569449920893,1.835224167577569e-06,9.258705925428837e-05,Up
8092726,,-1.6739799999999998,7.90425,-14.412721923377934,1.8437642739833328e-06,9.2877184615466e-05,Down
7979281,WDHD1,-1.4268733333333328,8.586933333333333,-14.36358849617107,1.887056360035436e-06,9.477121511327288e-05,Down
8001133,SHCBP1,-1.9908533333333325,10.015573333333334,-14.360182122302318,1.890100404447105e-06,9.478113428746274e-05,Down
8119492,BYSL,-1.174043333333331,9.626611666666667,-14.352293661199415,1.8971712747024573e-06,9.499264952446273e-05,Down
7938100,SMPD1,1.145289999999997,9.075198333333333,14.338142791558786,1.909931100595329e-06,9.52020596654531e-05,Up
8061247,RIN2,1.0832466666666654,8.78195,14.312148121920515,1.933625924223743e-06,9.581485659969527e-05,Up
8008819,YPEL2,1.1945300000000005,8.780705,14.311703606747297,1.9340340120156732e-06,9.581485659969527e-05,Up
7997381,CENPN,-1.0201666666666636,10.854583333333332,-14.293713302678993,1.9506326243508163e-06,9.622253998964314e-05,Down
8009353,PITPNC1,-1.3517333333333317,9.614033333333333,-14.285095611297356,1.95864108333446e-06,9.647466294643124e-05,Down
8042468,ANXA4,1.1299399999999988,10.485596666666666,14.270057202551229,1.9727061724071117e-06,9.685067571872454e-05,Up
7983173,CCNDBP1,1.1098866666666645,9.679356666666667,14.267726605041199,1.974896203734207e-06,9.685067571872454e-05,Up
8099797,,-1.3621700000000012,9.789415,-14.267615139772769,1.975001015497311e-06,9.685067571872454e-05,Down
8055688,,-1.2536833333333322,9.212674999999999,-14.254016961134388,1.9878351453350424e-06,9.729848142516208e-05,Down
8108713,,1.0772699999999988,8.018105,14.24867891764665,1.992899190075999e-06,9.729848142516208e-05,Up
8155864,RORB,1.1648133333333337,9.717793333333333,14.22951050822599,2.0112051466209325e-06,9.790511369449881e-05,Up
7947156,MUC15,1.4569000000000034,9.64335,14.2200728754916,2.0202884299978605e-06,9.806055955340927e-05,Up
8154916,GALT,1.044723333333334,8.913158333333334,14.20118992175437,2.038602963976371e-06,9.862976668878133e-05,Up
7974198,LRR1,-1.2188699999999975,8.033744999999998,-14.199707489885595,2.0400487550858645e-06,9.862976668878133e-05,Down
8114898,,1.6827433333333324,7.994661666666668,14.192943449684662,2.04666044322301e-06,9.871461368951452e-05,Up
7986350,ARRDC4,1.3880733333333288,8.345180000000001,14.187955605001708,2.051551571407155e-06,9.871461368951452e-05,Up
8027312,,1.7963766666666692,7.802854999999998,14.180356516524752,2.0590289136653637e-06,9.89314368518263e-05,Up
8155327,ALDH1B1,-1.0971733333333291,10.337546666666666,-14.171300676147041,2.0679802200797716e-06,9.904883252185845e-05,Down
7933821,RHOBTB1,1.1328099999999994,7.8139416666666675,14.168863972177519,2.0703963550834456e-06,9.904883252185845e-05,Up
8138289,ETV1,-1.2777166666666664,10.180108333333335,-14.13735189312985,2.1019337259084733e-06,0.00010009541277493149,Down
8015914,,1.0025466666666674,9.310916666666666,14.135011874368626,2.1042973523876637e-06,0.00010009541277493149,Up
8098021,GRIA2,1.335396666666667,7.7647949999999994,14.123548464149573,2.115920222221608e-06,0.00010024304987906538,Up
8176193,F8,1.299013333333332,7.427996666666666,14.122330278005043,2.1171596439555888e-06,0.00010024304987906538,Up
8058708,ABCA12,1.0535599999999996,6.4924566666666665,14.120087768734438,2.1194434067592283e-06,0.00010024304987906538,Up
8072678,HMOX1,1.2312533333333302,10.13714,14.115630648719653,2.1239908521755783e-06,0.00010031563603530529,Up
8047401,,1.2548499999999991,7.261965,14.093549279052302,2.1466841785984907e-06,0.00010110062672530967,Up
7960702,CDCA3,-1.2305300000000026,9.428868333333334,-14.084960232491358,2.1555857273324974e-06,0.0001011522009263733,Down
8070097,DNAJC28,1.4007666666666638,7.287050000000001,14.083702357462306,2.156892892985105e-06,0.0001011522009263733,Up
8089372,CIP2A,-1.6716800000000007,9.842393333333334,-14.078226321919855,2.1625940358022193e-06,0.00010116192573589753,Down
8035236,,-1.043,7.335616666666667,-14.077667689300945,2.1631765962086387e-06,0.00010116192573589753,Down
8121825,RNF217,1.3370233333333323,9.281065,14.066297775451693,2.1750724239160163e-06,0.00010133490618829838,Up
8007620,GRN,1.0302333333333338,11.63405,14.06206536350073,2.1795196128406286e-06,0.00010133490618829838,Up
8141016,TFPI2,-1.431160000000001,7.895316666666667,-14.060640412339968,2.181019202723812e-06,0.00010133490618829838,Down
7904364,,-1.1043500000000048,9.818425000000001,-14.059621398450995,2.1820923127311752e-06,0.00010133490618829838,Down
7919612,,-1.0486000000000042,12.228000000000002,-14.051711920680278,2.190442148200877e-06,0.00010136085142955816,Down
8127193,BMP5,1.7868800000000005,6.474706666666666,14.0475715067472,2.194827578481888e-06,0.00010136085142955816,Up
8091678,VEPH1,1.6451100000000003,7.921148333333334,14.034078352892852,2.209188728462469e-06,0.000101773888353485,Up
7920757,RUSC1-AS1,1.1319566666666665,8.290135,14.0137405342465,2.2310374492439448e-06,0.00010239909482170739,Up
8010673,SLC25A10,1.213266666666668,10.488833333333334,14.012215273413503,2.2326859128618064e-06,0.00010239909482170739,Up
7949532,FOSL1,-1.8788700000000025,10.579298333333334,-13.998670423437162,2.2473858324800014e-06,0.00010279011821989919,Down
8039491,,-1.1371000000000002,11.203316666666666,-13.9651457753172,2.284245586008354e-06,0.00010433268213624163,Down
8173208,SPIN4,-1.0740833333333364,9.421118333333334,-13.945351038542968,2.3063324881033985e-06,0.00010505328708122962,Down
7965941,GLT8D2,1.4543366666666713,8.944411666666666,13.93405701934144,2.3190431935114123e-06,0.00010548795247861952,Up
8118669,,-1.2627966666666652,9.117695,-13.930823849436207,2.3226965900680226e-06,0.00010550999776193035,Down
8094911,ATP10D,1.3171099999999984,9.876978333333334,13.926150598823376,2.327988824477025e-06,0.00010560632682372138,Up
8015798,LINC00910,1.3411766666666667,7.739991666666666,13.914132186118115,2.3416622637609595e-06,0.00010608207945095057,Up
8038407,RRAS,1.0645,11.30495,13.902854176916211,2.354576539366744e-06,0.0001063776594725841,Up
8128322,NDUFAF4,-1.0659999999999976,10.768133333333333,-13.887597268547257,2.3721762183630174e-06,0.00010692816898641194,Down
8122440,LTV1,-1.1612899999999997,10.153421666666668,-13.886727301149826,2.373184277291e-06,0.00010692816898641194,Down
7963670,MAP3K12,1.0713000000000008,9.81875,13.868382143330855,2.3945553710390757e-06,0.00010721865974055219,Up
7982663,,-1.1204666666666676,10.772833333333333,-13.866975578355847,2.396202962744192e-06,0.00010721865974055219,Down
8076894,MLC1,1.1618566666666654,8.385155,13.866573766749836,2.3966738650840987e-06,0.00010721865974055219,Up
7901748,FGGY,1.2812699999999995,7.986268333333334,13.864631230546342,2.398951902775367e-06,0.00010721865974055219,Up
8047078,MFSD6,1.193353333333331,8.530886666666667,13.856566232029916,2.408436228103711e-06,0.00010749825882998561,Up
7922727,RGS8,1.2432333333333363,7.9195433333333325,13.850771426327464,2.4152771912535787e-06,0.00010751535379300858,Up
7910416,URB2,-1.2934800000000046,9.593526666666667,-13.818150475507336,2.4542025088400796e-06,0.00010867494009789914,Down
8035465,ISYNA1,1.3381900000000033,9.480085,13.818001484324254,2.4543819249067532e-06,0.00010867494009789914,Up
8166289,CDKL5,1.7839866666666662,9.12984,13.811257602778122,2.462518600504988e-06,0.00010877018173162175,Up
7960757,C1RL,1.1280233333333327,8.485241666666667,13.79616674904363,2.480837593142734e-06,0.00010902231531512063,Up
8118086,,-1.6468433333333339,8.946541666666667,-13.792635220434502,2.4851469298788645e-06,0.00010902231531512063,Down
8177947,,-1.6468433333333339,8.946541666666667,-13.792635220434502,2.4851469298788645e-06,0.00010902231531512063,Down
8029701,PPM1N,1.0054433333333348,8.039598333333332,13.783094259208667,2.4968319254703706e-06,0.0001092532694991234,Up
7939665,MDK,1.098866666666667,11.100433333333333,13.782978693208925,2.4969738441551163e-06,0.0001092532694991234,Up
7977621,NDRG2,1.1596500000000005,9.408328333333333,13.771735720805204,2.5108245673248236e-06,0.00010971512548322134,Up
8173506,ERCC6L,-2.163296666666667,7.340005000000001,-13.766948658556604,2.5167484929805547e-06,0.00010982984871661013,Down
8179228,TCF19,-1.6455033333333302,9.003471666666664,-13.757511051485054,2.5284740638578356e-06,0.00011005307307748281,Down
8145570,ESCO2,-2.27117,9.789281666666666,-13.71449589365647,2.5827110609653285e-06,0.00011205494603548596,Down
8117580,HIST1H2AI,-1.7289199999999985,10.315106666666667,-13.706785883498046,2.5925717817694638e-06,0.00011205494603548596,Down
8012958,UBE2S,-1.1526333333333316,11.47445,-13.705158123551067,2.5946590801982063e-06,0.00011205494603548596,Down
7980537,STON2,1.0709466666666687,6.959229999999999,13.692122072435541,2.6114445536240395e-06,0.00011253456828685748,Up
